Row	Column	Plate	Product Name	Formula	Product No.	ChEBI Name	SMILES	InChI	InChIKey	formula	ChEBI	KEGG	HMDB	LipidMaps
D	2	7	Pyrogallol	C6H6O3	87-66-1	pyrogallol	[H]OC1=CC=CC(O[H])=C1O[H]	InChI=1S/C6H6O3/c7-4-2-1-3-5(8)6(4)9/h1-3,7-9H	WQGWDDDVZFFDIG-UHFFFAOYSA-N	C6H6O3	CHEBI:16164	C01108	HMDB0013674	
J	8	3	Quinaldic acid	C10H7NO2	93-10-7	quinaldic acid	OC(=O)C1=NC2=C(C=CC=C2)C=C1	InChI=1S/C10H7NO2/c12-10(13)9-6-5-7-3-1-2-4-8(7)11-9/h1-6H,(H,12,13)	LOAUVZALPPNFOQ-UHFFFAOYSA-N	C10H7NO2	CHEBI:18386	C06325	HMDB0000842	
			Resorcinol	C6H6O2	108-46-3	resorcinol	OC1=CC(O)=CC=C1	InChI=1S/C6H6O2/c7-5-2-1-3-6(8)4-5/h1-4,7-8H	GHMLBKRAJCXXBS-UHFFFAOYSA-N	C6H6O2	CHEBI:27810	C01751	HMDB0032037	LMPK13090005
A	7	4	Cytidine 5′-triphosphate (disodium salt)	C9H14N3O14P3.2Na	36051-68-0	CTP	NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)OP(O)(O)=O)[C@@H](O)[C@H]1O	InChI=1S/C9H16N3O14P3/c10-5-1-2-12(9(15)11-5)8-7(14)6(13)4(24-8)3-23-28(19,20)26-29(21,22)25-27(16,17)18/h1-2,4,6-8,13-14H,3H2,(H,19,20)(H,21,22)(H2,10,11,15)(H2,16,17,18)/t4-,6-,7-,8-/m1/s1	PCDQPRRSZKQHHS-XVFCMESISA-N	C9H16N3O14P3	CHEBI:17677	C00063	HMDB0000082	
G	1	1	D-Glucosamine 6-phosphate			alpha-D-glucosamine 6-phosphate	N[C@H]1[C@@H](O)O[C@H](COP(O)(O)=O)[C@@H](O)[C@@H]1O	InChI=1S/C6H14NO8P/c7-3-5(9)4(8)2(15-6(3)10)1-14-16(11,12)13/h2-6,8-10H,1,7H2,(H2,11,12,13)/t2-,3-,4-,5-,6+/m1/s1	XHMJOUIAFHJHBW-UKFBFLRUSA-N	C6H14NO8P	CHEBI:15873	C00352	C00352	
J	6	5	DL-Homocystine	C8H16N2O4S2	870-93-9	homocystine	NC(CCSSCCC(N)C(O)=O)C(O)=O	InChI=1S/C8H16N2O4S2/c9-5(7(11)12)1-3-15-16-4-2-6(10)8(13)14/h5-6H,1-4,9-10H2,(H,11,12)(H,13,14)	ZTVZLYBCZNMWCF-UHFFFAOYSA-N	C8H16N2O4S2	CHEBI:17485	C01817	HMDB0000575	
E	10	3	D-α-aminobutyric acid	C4H9NO2	2623-91-8	D-alpha-aminobutyric acid	CC[C@@H](N)C(O)=O	InChI=1S/C4H9NO2/c1-2-3(5)4(6)7/h3H,2,5H2,1H3,(H,6,7)/t3-/m1/s1	QWCKQJZIFLGMSD-GSVOUGTGSA-N	C4H9NO2	CHEBI:28797	C02261	HMDB0000650	LMFA01100043
J	2	4	Guanosine 5'-monophosphate (disodium salt)	C10H12N5O8P.Na2	1333479	guanosine 5'-monophosphate	NC1=NC2=C(N=CN2[C@@H]2O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]2O)C(=O)N1	InChI=1S/C10H14N5O8P/c11-10-13-7-4(8(18)14-10)12-2-15(7)9-6(17)5(16)3(23-9)1-22-24(19,20)21/h2-3,5-6,9,16-17H,1H2,(H2,19,20,21)(H3,11,13,14,18)/t3-,5-,6-,9-/m1/s1	RQFCJASXJCIDSX-UUOKFMHZSA-N	C10H14N5O8P	CHEBI:17345	C00144	HMDB0001397	
E	8	7	L-5-Hydroxytryptophan	C11H12N2O3	895096	5-hydroxy-L-tryptophan	N[C@@H](CC1=CNC2=C1C=C(O)C=C2)C(O)=O	InChI=1S/C11H12N2O3/c12-9(11(15)16)3-6-5-13-10-2-1-7(14)4-8(6)10/h1-2,4-5,9,13-14H,3,12H2,(H,15,16)/t9-/m0/s1	LDCYZAJDBXYCGN-VIFPVBQESA-N	C11H12N2O3	CHEBI:17780	C00643	HMDB0000472	
B	5	3	L-Carnosine	C9H14N4O3	305-84-0	carnosine	NCCC(=O)N[C@@H](CC1=CN=CN1)C(O)=O	InChI=1S/C9H14N4O3/c10-2-1-8(14)13-7(9(15)16)3-6-4-11-5-12-6/h4-5,7H,1-3,10H2,(H,11,12)(H,13,14)(H,15,16)/t7-/m0/s1	CQOVPNPJLQNMDC-ZETCQYMHSA-N	C9H14N4O3	CHEBI:15727	C00386	HMDB0000033	
F	2	3	L-Citrulline	C6H13N3O3	372-75-8	L-citrulline	N[C@@H](CCCNC(N)=O)C(O)=O	InChI=1S/C6H13N3O3/c7-4(5(10)11)2-1-3-9-6(8)12/h4H,1-3,7H2,(H,10,11)(H3,8,9,12)/t4-/m0/s1	RHGKLRLOHDJJDR-BYPYZUCNSA-N	C6H13N3O3	CHEBI:16349	C00327	HMDB0000904	
I	6	2	L-Glutathione reduced	C10H17N3O6S	70-18-8	glutathione	N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(O)=O)C(O)=O	InChI=1S/C10H17N3O6S/c11-5(10(18)19)1-2-7(14)13-6(4-20)9(17)12-3-8(15)16/h5-6,20H,1-4,11H2,(H,12,17)(H,13,14)(H,15,16)(H,18,19)/t5-,6-/m0/s1	RWSXRVCMGQZWBV-WDSKDSINSA-N	C10H17N3O6S	CHEBI:16856	C00051	HMDB0000125	
E	7	6	L-Homoserine	C4H9NO3	672-15-1	L-homoserine	N[C@@H](CCO)C(O)=O	InChI=1S/C4H9NO3/c5-3(1-2-6)4(7)8/h3,6H,1-2,5H2,(H,7,8)/t3-/m0/s1	UKAUYVFTDYCKQA-VKHMYHEASA-N	C4H9NO3	CHEBI:15699	C00263	HMDB0000719	
J	4	5	L-Lysine	C6H14N2O2	56-87-1	L-lysine	NCCCC[C@H](N)C(O)=O	InChI=1S/C6H14N2O2/c7-4-2-1-3-5(8)6(9)10/h5H,1-4,7-8H2,(H,9,10)/t5-/m0/s1	KDXKERNSBIXSRK-YFKPBYRVSA-N	C6H14N2O2	CHEBI:18019	C00047	HMDB0000182	
J	9	5	L-Valine	C5H11NO2	72-18-4	L-valine	CC(C)[C@H](N)C(O)=O	InChI=1S/C5H11NO2/c1-3(2)4(6)5(7)8/h3-4H,6H2,1-2H3,(H,7,8)/t4-/m0/s1	KZSNJWFQEVHDMF-BYPYZUCNSA-N	C5H11NO2	CHEBI:16414	C00183	HMDB0000883	
C	6	4	Maltose	C12H22O11	69-79-4	alpha-D-glucosyl-(1->4)-alpha-D-mannose	OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@H](O)[C@@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O	InChI=1S/C12H22O11/c13-1-3-5(15)6(16)9(19)12(22-3)23-10-4(2-14)21-11(20)8(18)7(10)17/h3-20H,1-2H2/t3-,4-,5-,6+,7-,8+,9-,10-,11+,12-/m1/s1	GUBGYTABKSRVRQ-DKBJLJRDSA-N	C12H22O11	CHEBI:47937	C00208	HMDB0000163	
			N-Acetyl-L-asparagine	C6H10N2O4	4033-40-3	N-alpha-acetyl-L-asparagine	CC(=O)N[C@@H](CC(N)=O)C(O)=O	InChI=1S/C6H10N2O4/c1-3(9)8-4(6(11)12)2-5(7)10/h4H,2H2,1H3,(H2,7,10)(H,8,9)(H,11,12)/t4-/m0/s1	HXFOXFJUNFFYMO-BYPYZUCNSA-N	C6H10N2O4	CHEBI:139582		HMDB0006028	
E	6	1	N-Acetyl-L-cysteine	C5H9NO3S	616-91-1	N-acetyl-L-cysteine	CC(=O)N[C@@H](CS)C(O)=O	InChI=1S/C5H9NO3S/c1-3(7)6-4(2-10)5(8)9/h4,10H,2H2,1H3,(H,6,7)(H,8,9)/t4-/m0/s1	PWKSKIMOESPYIA-BYPYZUCNSA-N	C5H9NO3S	CHEBI:28939	C06809	HMDB0001890	
			N-Ɛ-acetyl-L-lysine			N(6)-acetyl-L-lysine	CC(=O)NCCCC[C@H](N)C(O)=O	InChI=1S/C8H16N2O3/c1-6(11)10-5-3-2-4-7(9)8(12)13/h7H,2-5,9H2,1H3,(H,10,11)(H,12,13)/t7-/m0/s1	DTERQYGMUDWYAZ-ZETCQYMHSA-N	C8H16N2O3	CHEBI:17752	C02727	HMDB0000206	
			O-Phospho-L-tyrosine	C9H12NO6P	21820-51-9	O(4)-phospho-L-tyrosine	N[C@@H](CC1=CC=C(OP(O)(O)=O)C=C1)C(O)=O	InChI=1S/C9H12NO6P/c10-8(9(11)12)5-6-1-3-7(4-2-6)16-17(13,14)15/h1-4,8H,5,10H2,(H,11,12)(H2,13,14,15)/t8-/m0/s1	DCWXELXMIBXGTH-QMMMGPOBSA-N	C9H12NO6P	CHEBI:37788	C06501	HMDB0006049	
D	4	4	S-(5'-Adenosyl)-L-methionine p-toluenesulfonate salt	C15H23N6O5S.C7H7O3S	52248-03-0	S-adenosyl-L-methionine	C[S+](CC[C@H](N)C(O)=O)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CN=C2N	InChI=1S/C15H22N6O5S/c1-27(3-2-7(16)15(24)25)4-8-10(22)11(23)14(26-8)21-6-20-9-12(17)18-5-19-13(9)21/h5-8,10-11,14,22-23H,2-4,16H2,1H3,(H2-,17,18,19,24,25)/p+1/t7-,8+,10+,11+,14+,27?/m0/s1	MEFKEPWMEQBLKI-AIRLBKTGSA-O	C15H23N6O5S	CHEBI:15414	C00019	HMDB0001185	
B	4	3	Sarcosine	C3H7NO2	107-97-1	sarcosine	CNCC(O)=O	InChI=1S/C3H7NO2/c1-4-2-3(5)6/h4H,2H2,1H3,(H,5,6)	FSYKKLYZXJSNPZ-UHFFFAOYSA-N	C3H7NO2	CHEBI:15611	C00213	HMDB0000271	
I	6	5	Uridine-5'-phosphoric acid disodium salt	C9H11N2O9P.Na2	3387-36-8	uridine 5'-monophosphate	O[C@H]1[C@@H](O)[C@@H](O[C@@H]1COP(O)(O)=O)N1C=CC(=O)NC1=O	InChI=1S/C9H13N2O9P/c12-5-1-2-11(9(15)10-5)8-7(14)6(13)4(20-8)3-19-21(16,17)18/h1-2,4,6-8,13-14H,3H2,(H,10,12,15)(H2,16,17,18)/t4-,6-,7-,8-/m1/s1	DJJCXFVJDGTHFX-XVFCMESISA-N	C9H13N2O9P	CHEBI:16695	C00105	HMDB0000288	LMST04010033
G	4	9	1-Palmitoyl-2-hydroxy-sn-glycero-3-PC			1-hexadecanoyl-sn-glycero-3-phosphocholine	[C@@H](COC(=O)CCCCCCCCCCCCCCC)(COP(OCC[N+](C)(C)C)(=O)[O-])O	InChI=1S/C24H50NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-24(27)30-21-23(26)22-32-33(28,29)31-20-19-25(2,3)4/h23,26H,5-22H2,1-4H3/t23-/m1/s1	ASWBNKHCZGQVJV-HSZRJFAPSA-N	C24H50NO7P	CHEBI:72998		HMDB0010382	LMGP01050018
H	8	7	2'-Deoxyadenosine	C10H13N5O3	958-09-8	2'-deoxyadenosine	NC1=C2N=CN([C@H]3C[C@H](O)[C@@H](CO)O3)C2=NC=N1	InChI=1S/C10H13N5O3/c11-9-8-10(13-3-12-9)15(4-14-8)7-1-5(17)6(2-16)18-7/h3-7,16-17H,1-2H2,(H2,11,12,13)/t5-,6+,7+/m0/s1	OLXZPDWKRNYJJZ-RRKCRQDMSA-N	C10H13N5O3	CHEBI:17256	C00559	HMDB0000101	
B	4	10	2-Methyl-4-pentenoic Acid	C6H10O2	1575-74-2	2-Methyl-4-pentenoic acid	CC(CC=C)C(O)=O	InChI=1S/C6H10O2/c1-3-4-5(2)6(7)8/h3,5H,1,4H2,2H3,(H,7,8)	HVRZYSHVZOELOH-UHFFFAOYSA-N	C6H10O2	CHEBI:89267		HMDB0031158	
H	5	2	2-Methylsuccinic acid	C5H8O4	498-21-5	(S)-methylsuccinic acid	C[C@@H](CC(O)=O)C(O)=O	InChI=1S/C5H8O4/c1-3(5(8)9)2-4(6)7/h3H,2H2,1H3,(H,6,7)(H,8,9)/t3-/m0/s1	WXUAQHNMJWJLTG-VKHMYHEASA-N	C5H8O4	CHEBI:91316		HMDB0001844	
C	4	5	4-Guanidinobutyric acid	C5H11N3O2.	463-00-3	4-guanidinobutanoic acid	NC(=N)NCCCC(O)=O	InChI=1S/C5H11N3O2/c6-5(7)8-3-1-2-4(9)10/h1-3H2,(H,9,10)(H4,6,7,8)	TUHVEAJXIMEOSA-UHFFFAOYSA-N	C5H11N3O2	CHEBI:15728	C01035	HMDB0003464	
			5,6-Dihydroxy-1H-indole-2-carboxylic acid			5,6-dihydroxyindole-2-carboxylic acid	OC(=O)C1=CC2=CC(O)=C(O)C=C2N1	InChI=1S/C9H7NO4/c11-7-2-4-1-6(9(13)14)10-5(4)3-8(7)12/h1-3,10-12H,(H,13,14)	YFTGOBNOJKXZJC-UHFFFAOYSA-N	C9H7NO4	CHEBI:2003	C04185		
C	1	3	5,6-Dimethylbenzimidazole	C9H10N2	582-60-5	5,6-dimethylbenzimidazole	CC1=CC2=C(C=C1C)N=CN2	InChI=1S/C9H10N2/c1-6-3-8-9(4-7(6)2)11-5-10-8/h3-5H,1-2H3,(H,10,11)	LJUQGASMPRMWIW-UHFFFAOYSA-N	C9H10N2	CHEBI:15890	C03114	HMDB0003701	
C	4	4	5-Methoxytryptamine	C11H14N2O	608-07-1	5-methoxytryptamine	COC1=CC2=C(NC=C2CCN)C=C1	InChI=1S/C11H14N2O/c1-14-9-2-3-11-10(6-9)8(4-5-12)7-13-11/h2-3,6-7,13H,4-5,12H2,1H3	JTEJPPKMYBDEMY-UHFFFAOYSA-N	C11H14N2O	CHEBI:2089	C05659	HMDB0004095	
G	7	6	Citraconic acid	C5H6O4	498-23-7	citraconic acid	C\C(=C\C(O)=O)C(O)=O	InChI=1S/C5H6O4/c1-3(5(8)9)2-4(6)7/h2H,1H3,(H,6,7)(H,8,9)/b3-2-	HNEGQIOMVPPMNR-IHWYPQMZSA-N	C5H6O4	CHEBI:17626	C02226	HMDB0000634	
G	5	5	Creatinine	C4H7N3O	60-27-5	creatinine	CN1CC(=O)NC1=N	InChI=1S/C4H7N3O/c1-7-2-3(8)6-4(7)5/h2H2,1H3,(H2,5,6,8)	DDRJAANPRJIHGJ-UHFFFAOYSA-N	C4H7N3O	CHEBI:16737	C00791	HMDB0000562	
H	1	3	Desaminotyrosine			phloretic acid	OC(=O)CCc1ccc(O)cc1	InChI=1S/C9H10O3/c10-8-4-1-7(2-5-8)3-6-9(11)12/h1-2,4-5,10H,3,6H2,(H,11,12)	NMHMNPHRMNGLLB-UHFFFAOYSA-N	C9H10O3	CHEBI:32980	C01744	HMDB0002199	
D	6	10	Dimethyl adipate	C8H14O4	627-93-0	Dimethyl adipate	COC(=O)CCCCC(=O)OC	InChI=1S/C8H14O4/c1-11-7(9)5-3-4-6-8(10)12-2/h3-6H2,1-2H3	UDSFAEKRVUSQDD-UHFFFAOYSA-N	C8H14O4	CHEBI:34715	C14570	HMDB0041606	
A	4	2	DL-Homocysteine thiolactone hydrochloride	C4H7NOS.HCl	6038-19-3	Homocysteine thiolactone	NC1CCSC1=O	InChI=1S/C4H7NOS/c5-3-1-2-7-4(3)6/h3H,1-2,5H2	KIWQWJKWBHZMDT-UHFFFAOYSA-N	C4H7NOS			HMDB0002287	
G	1	8	Hydrocortisone	C21H30O5	50-23-7	cortisol	[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C	InChI=1S/C21H30O5/c1-19-7-5-13(23)9-12(19)3-4-14-15-6-8-21(26,17(25)11-22)20(15,2)10-16(24)18(14)19/h9,14-16,18,22,24,26H,3-8,10-11H2,1-2H3/t14-,15-,16-,18+,19-,20-,21-/m0/s1	JYGXADMDTFJGBT-VWUMJDOOSA-N	C21H30O5	CHEBI:17650	C00735	HMDB0014879	
A	8	3	L-Carnitine inner salt	C7H15NO3	541-15-1	(R)-carnitine	C[N+](C)(C)C[C@H](O)CC([O-])=O	InChI=1S/C7H15NO3/c1-8(2,3)5-6(9)4-7(10)11/h6,9H,4-5H2,1-3H3/t6-/m1/s1	PHIQHXFUZVPYII-ZCFIWIBFSA-N	C7H15NO3	CHEBI:16347	C00318	HMDB0000062	
C	7	3	N-Acetyl-D-galactosamine	C8H15NO6	1811-31-0	N-acetyl-alpha-D-galactosamine	CC(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@H](O)[C@@H]1O	InChI=1S/C8H15NO6/c1-3(11)9-5-7(13)6(12)4(2-10)15-8(5)14/h4-8,10,12-14H,2H2,1H3,(H,9,11)/t4-,5-,6+,7-,8+/m1/s1	OVRNDRQMDRJTHS-CBQIKETKSA-N	C8H15NO6	CHEBI:40356	C01074	HMDB0000212	
F	10	7	Oxalacetic acid	C10H12N2O3	328-42-7	oxaloacetic acid	OC(=O)CC(=O)C(O)=O	InChI=1S/C4H4O5/c5-2(4(8)9)1-3(6)7/h1H2,(H,6,7)(H,8,9)	KHPXUQMNIQBQEV-UHFFFAOYSA-N	C4H4O5	CHEBI:30744	C00036	HMDB0000223	
B	5	4	Phospho(enol)pyruvic acid Monopotassium Salt	C3H4O6P.K	4265-07-0	phosphoenolpyruvic acid	OC(=O)C(=C)OP(O)(O)=O	InChI=1S/C3H5O6P/c1-2(3(4)5)9-10(6,7)8/h1H2,(H,4,5)(H2,6,7,8)	DTBNBXWJWCWCIK-UHFFFAOYSA-N	C3H5O6P	CHEBI:44897	C00074	HMDB0000263	
G	3	5	Senecioic acid			3-methylbut-2-enoic acid	CC(C)=CC(O)=O	InChI=1S/C5H8O2/c1-4(2)3-5(6)7/h3H,1-2H3,(H,6,7)	YYPNJNDODFVZLE-UHFFFAOYSA-N	C5H8O2	CHEBI:37127			LMFA01020097
C	10	1	Tryptophanamide hydrochloride			L-tryptophanamide	N[C@@H](Cc1c[nH]c2ccccc12)C(N)=O	InChI=1S/C11H13N3O/c12-9(11(13)15)5-7-6-14-10-4-2-1-3-8(7)10/h1-4,6,9,14H,5,12H2,(H2,13,15)/t9-/m0/s1	JLSKPBDKNIXMBS-VIFPVBQESA-N	C11H13N3O	CHEBI:16533	C00977	HMDB0013318	
F	1	4	2-Hydroxypyridine	C5H5NO	142-08-5	pyridin-2-ol	OC1=CC=CC=N1	InChI=1S/C5H5NO/c7-5-3-1-2-4-6-5/h1-4H,(H,6,7)	UBQKCCHYAOITMY-UHFFFAOYSA-N	C5H5NO	CHEBI:16540	C02502	HMDB0013751	
J	7	11	2-Phenylethylamine	C8H11N	64-04-0	2-phenylethylamine	NCCC1=CC=CC=C1	InChI=1S/C8H11N/c9-7-6-8-4-2-1-3-5-8/h1-5H,6-7,9H2	BHHGXPLMPWCGHP-UHFFFAOYSA-N	C8H11N	CHEBI:18397	C05332	HMDB0012275	
D	4	1	2-Picolinic acid	C6H5NO2	98-98-6	picolinic acid	OC(=O)C1=CC=CC=N1	InChI=1S/C6H5NO2/c8-6(9)5-3-1-2-4-7-5/h1-4H,(H,8,9)	SIOXPEMLGUPBBT-UHFFFAOYSA-N	C6H5NO2	CHEBI:28747	C10164	HMDB0002243	
J	7	5	3-Hydroxybenzoic acid	C7H6O3.	99-06-9	3-hydroxybenzoic acid	OC(=O)C1=CC(O)=CC=C1	InChI=1S/C7H6O3/c8-6-3-1-2-5(4-6)7(9)10/h1-4,8H,(H,9,10)	IJFXRHURBJZNAO-UHFFFAOYSA-N	C7H6O3	CHEBI:30764	C00587	HMDB0002466	
			3-Ureidopropionic acid			N-carbamoyl-beta-alanine	NC(=O)NCCC(O)=O	InChI=1S/C4H8N2O3/c5-4(9)6-2-1-3(7)8/h1-2H2,(H,7,8)(H3,5,6,9)	JSJWCHRYRHKBBW-UHFFFAOYSA-N	C4H8N2O3	CHEBI:18261	C02642	HMDB0000026	
F	7	8	5-Aminolevulinic acid hydrochloride	C5H10NO3.Cl	1297222	5-aminolevulinic acid	NCC(=O)CCC(O)=O	InChI=1S/C5H9NO3/c6-3-4(7)1-2-5(8)9/h1-3,6H2,(H,8,9)	ZGXJTSGNIOSYLO-UHFFFAOYSA-N	C5H9NO3	CHEBI:17549	C00430	HMDB0001149	
A	10	4	5-Hydroxymethyl-2-furancarboxylic acid	C6H6O4	6338-41-6	5-hydroxymethyl-2-furoic acid	OCC1=CC=C(O1)C(O)=O	InChI=1S/C6H6O4/c7-3-4-1-2-5(10-4)6(8)9/h1-2,7H,3H2,(H,8,9)	PCSKKIUURRTAEM-UHFFFAOYSA-N	C6H6O4	CHEBI:89118	C20448	HMDB0002432	
D	2	1	cis-4-Hydroxy-D-proline	C5H9NO3	2584-71-6	cis-4-hydroxy-D-proline	O[C@H]1CN[C@H](C1)C(O)=O	InChI=1S/C5H9NO3/c7-3-1-4(5(8)9)6-2-3/h3-4,6-7H,1-2H2,(H,8,9)/t3-,4-/m1/s1	PMMYEEVYMWASQN-QWWZWVQMSA-N	C5H9NO3	CHEBI:16231	C03440	HMDB0060460	
			D-(-)-Penicillamine	C5H11NO2S	52-67-5	penicillamine	CC(C)(S)C(N)C(O)=O	InChI=1S/C5H11NO2S/c1-5(2,9)3(6)4(7)8/h3,9H,6H2,1-2H3,(H,7,8)	VVNCNSJFMMFHPL-UHFFFAOYSA-N	C5H11NO2S	CHEBI:50868		HMDB0014997	
F	1	3	D-Pyroglutamic acid	C5H7NO3	4042-36-8	5-oxo-L-proline	OC(=O)[C@@H]1CCC(=O)N1	InChI=1S/C5H7NO3/c7-4-2-1-3(6-4)5(8)9/h3H,1-2H2,(H,6,7)(H,8,9)/t3-/m0/s1	ODHCTXKNWHHXJC-VKHMYHEASA-N	C5H7NO3	CHEBI:18183	C01879	HMDB0000805	
G	8	3	D-Ribose	C5H10O5	50-69-1	D-ribofuranose	OC[C@H]1OC(O)[C@H](O)[C@@H]1O	InChI=1S/C5H10O5/c6-1-2-3(7)4(8)5(9)10-2/h2-9H,1H2/t2-,3-,4-,5?/m1/s1	HMFHBZSHGGEWLO-SOOFDHNKSA-N	C5H10O5	CHEBI:47013	C00121	HMDB0000283	
E	4	1	Hypoxanthine	C5H4N4O	68-94-0	hypoxanthine	OC1=NC=NC2=C1NC=N2	InChI=1S/C5H4N4O/c10-5-3-4(7-1-6-3)8-2-9-5/h1-2H,(H2,6,7,8,9,10)	FDGQSTZJBFJUBT-UHFFFAOYSA-N	C5H4N4O	CHEBI:17368	C00262	HMDB0000157	
H	7	4	Inosine	C10H12N4O5	58-63-9	inosine	OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C(O)N=CN=C12	InChI=1S/C10H12N4O5/c15-1-4-6(16)7(17)10(19-4)14-3-13-5-8(14)11-2-12-9(5)18/h2-4,6-7,10,15-17H,1H2,(H,11,12,18)/t4-,6-,7-,10-/m1/s1	UGQMRVRMYYASKQ-KQYNXXCUSA-N	C10H12N4O5	CHEBI:17596	C00294	HMDB0000195	
B	3	6	L-(-)-Glyceric acid hemicalcium salt monohydrate	C3H5O4.Ca0.5.H2O	14028-63-8	D-glyceric acid	OC[C@@H](O)C(O)=O	InChI=1S/C3H6O4/c4-1-2(5)3(6)7/h2,4-5H,1H2,(H,6,7)/t2-/m1/s1	RBNPOMFGQQGHHO-UWTATZPHSA-N	C3H6O4	CHEBI:32398	C00258	HMDB0000139	
			N-Acetyl-L-valine	C7H13NO3	96-81-1	N-acetyl-L-valine	CC(C)[C@H](NC(C)=O)C(O)=O	InChI=1S/C7H13NO3/c1-4(2)6(7(10)11)8-5(3)9/h4,6H,1-3H3,(H,8,9)(H,10,11)/t6-/m0/s1	IHYJTAOFMMMOPX-LURJTMIESA-N	C7H13NO3	CHEBI:21565		HMDB0011757	
E	4	4	Oxalic acid	C2H2O4.	144-62-7	oxalic acid	OC(=O)C(O)=O	InChI=1S/C2H2O4/c3-1(4)2(5)6/h(H,3,4)(H,5,6)	MUBZPKHOEPUJKR-UHFFFAOYSA-N	C2H2O4	CHEBI:16995	C00209	HMDB0002329	
			Phenylglyoxal monohydrate	C8H6O2.H2O	1074-12-0	Phenylglyoxal	O=CC(=O)C1=CC=CC=C1	InChI=1S/C8H6O2/c9-6-8(10)7-4-2-1-3-5-7/h1-6H	OJUGVDODNPJEEC-UHFFFAOYSA-N	C8H6O2	CHEBI:88868		HMDB0061916	
A	10	6	Pyridoxal HCl	C8H10NO3.Cl	65-22-5	pyridoxal	CC1=NC=C(CO)C(C=O)=C1O	InChI=1S/C8H9NO3/c1-5-8(12)7(4-11)6(3-10)2-9-5/h2,4,10,12H,3H2,1H3	RADKZDMFGJYCBB-UHFFFAOYSA-N	C8H9NO3	CHEBI:17310	C00250	HMDB0001545	
D	6	4	trans-Cinnamic acid	C9H8O2.	140-10-3	trans-cinnamic acid	OC(=O)\C=C\C1=CC=CC=C1	InChI=1S/C9H8O2/c10-9(11)7-6-8-4-2-1-3-5-8/h1-7H,(H,10,11)/b7-6+	WBYWAXJHAXSJNI-VOTSOKGWSA-N	C9H8O2	CHEBI:35697	C10438	HMDB0000930	
E	6	5	Xanthurenic acid	C10H7NO4	59-00-7	xanthurenic acid	OC(=O)C1=NC2=C(O)C=CC=C2C(O)=C1	InChI=1S/C10H7NO4/c12-7-3-1-2-5-8(13)4-6(10(14)15)11-9(5)7/h1-4,12H,(H,11,13)(H,14,15)	FBZONXHGGPHHIY-UHFFFAOYSA-N	C10H7NO4	CHEBI:10072	C02470	HMDB0000881	
I	7	2	(±)-3-Methyl-2-oxovaleric acid sodium salt			3-methyl-2-oxovaleric acid	CCC(C)C(=O)C(O)=O	InChI=1S/C6H10O3/c1-3-4(2)5(7)6(8)9/h4H,3H2,1-2H3,(H,8,9)	JVQYSWDUAOAHFM-UHFFFAOYSA-N	C6H10O3	CHEBI:35932	C03465	HMDB0000491	
D	9	2	(R)-(+)-3-Methyladipic acid	C7H12O4	422955	3-methyladipic acid	C[C@@H](CCC(O)=O)CC(O)=O	InChI=1S/C7H12O4/c1-5(4-7(10)11)2-3-6(8)9/h5H,2-4H2,1H3,(H,8,9)(H,10,11)/t5-/m0/s1	SYEOWUNSTUDKGM-YFKPBYRVSA-N	C7H12O4	CHEBI:68503		HMDB0000555	
H	2	7	2-Oxoglutaric acid	C5H6O5	328-50-7	2-oxoglutaric acid	OC(=O)CCC(=O)C(O)=O	InChI=1S/C5H6O5/c6-3(5(9)10)1-2-4(7)8/h1-2H2,(H,7,8)(H,9,10)	KPGXRSRHYNQIFN-UHFFFAOYSA-N	C5H6O5	CHEBI:30915	C00026	HMDB0000208	
G	10	11	2-Pyrrolidinone	C4H7NO	616-45-5	pyrrolidin-2-one	O=C1CCCN1	InChI=1S/C4H7NO/c6-4-2-1-3-5-4/h1-3H2,(H,5,6)	HNJBEVLQSNELDL-UHFFFAOYSA-N	C4H7NO	CHEBI:36592	C11118	HMDB0002039	
B	3	4	3-Indolebutyric acid	C12H13NO2	133-32-4	indole-3-butyric acid	OC(=O)CCCC1=CNC2=C1C=CC=C2	InChI=1S/C12H13NO2/c14-12(15)7-3-4-9-8-13-11-6-2-1-5-10(9)11/h1-2,5-6,8,13H,3-4,7H2,(H,14,15)	JTEDVYBZBROSJT-UHFFFAOYSA-N	C12H13NO2	CHEBI:33070	C11284	HMDB0002096	
I	2	4	3-Methylindole	C9H9N	83-34-1	skatole	CC1=CNC2=C1C=CC=C2	InChI=1S/C9H9N/c1-7-6-10-9-5-3-2-4-8(7)9/h2-6,10H,1H3	ZFRKQXVRDFCRJG-UHFFFAOYSA-N	C9H9N	CHEBI:9171	C08313	HMDB0000466	
